"","date","store_nbr","family","sales","onpromotion"
"1833014","2015-10-28",4,"POULTRY",405.685,0
"1833047","2015-10-28",40,"POULTRY",123.131996,0
"1833080","2015-10-28",41,"POULTRY",141.175,0
"1833113","2015-10-28",42,"POULTRY",207.704,0
"1833146","2015-10-28",43,"POULTRY",103.434,0
"1833179","2015-10-28",44,"POULTRY",883.58,0
"1833212","2015-10-28",45,"POULTRY",907.926,0
"1833245","2015-10-28",46,"POULTRY",625.175,0
"1833278","2015-10-28",47,"POULTRY",882.569,0
"1833311","2015-10-28",48,"POULTRY",459.229,0
"1833344","2015-10-28",49,"POULTRY",806.11,0
"1833377","2015-10-28",5,"POULTRY",205.761,0
"1833410","2015-10-28",50,"POULTRY",328.796,0
"1833443","2015-10-28",51,"POULTRY",771.326,0
"1833476","2015-10-28",52,"POULTRY",0,0
"1833509","2015-10-28",53,"POULTRY",151.402,0
"1833542","2015-10-28",54,"POULTRY",30.713001,0
"1833575","2015-10-28",6,"POULTRY",562.862,0
"1833608","2015-10-28",7,"POULTRY",639.039,0
"1833641","2015-10-28",8,"POULTRY",652.999,0
"1833674","2015-10-28",9,"POULTRY",300.578,0
"1833707","2015-10-29",1,"POULTRY",291.923,0
"1833740","2015-10-29",10,"POULTRY",134.209,0
"1833773","2015-10-29",11,"POULTRY",195.321,0
"1833806","2015-10-29",12,"POULTRY",211.166,0
"1833839","2015-10-29",13,"POULTRY",100.618004,0
"1833872","2015-10-29",14,"POULTRY",52.285,0
"1833905","2015-10-29",15,"POULTRY",115.791,0
"1833938","2015-10-29",16,"POULTRY",47.829998,0
"1833971","2015-10-29",17,"POULTRY",198.221,0
"1834004","2015-10-29",18,"POULTRY",150.051,0
"1834037","2015-10-29",19,"POULTRY",228.664,0
"1834070","2015-10-29",2,"POULTRY",380.288,0
"1834103","2015-10-29",20,"POULTRY",176.294,0
"1834136","2015-10-29",21,"POULTRY",139.214,0
"1834169","2015-10-29",22,"POULTRY",35.689,0
"1834202","2015-10-29",23,"POULTRY",275.604,0
"1834235","2015-10-29",24,"POULTRY",461.992,0
"1834268","2015-10-29",25,"POULTRY",147.812,0
"1834301","2015-10-29",26,"POULTRY",117.231,0
"1834334","2015-10-29",27,"POULTRY",273.409,0
"1834367","2015-10-29",28,"POULTRY",169.851,0
"1834400","2015-10-29",29,"POULTRY",171.456,0
"1834433","2015-10-29",3,"POULTRY",731.081,0
"1834466","2015-10-29",30,"POULTRY",102.737,0
"1834499","2015-10-29",31,"POULTRY",245.767,0
"1834532","2015-10-29",32,"POULTRY",76.189,0
"1834565","2015-10-29",33,"POULTRY",219.086,0
"1834598","2015-10-29",34,"POULTRY",98.625,0
"1834631","2015-10-29",35,"POULTRY",55.017,0
"1834664","2015-10-29",36,"POULTRY",198.037,0
"1834697","2015-10-29",37,"POULTRY",188.843,0
"1834730","2015-10-29",38,"POULTRY",130.128,0
"1834763","2015-10-29",39,"POULTRY",135.506,0
"1834796","2015-10-29",4,"POULTRY",294.771,0
"1834829","2015-10-29",40,"POULTRY",128.55699,0
"1834862","2015-10-29",41,"POULTRY",125.261,0
"1834895","2015-10-29",42,"POULTRY",163.103,0
"1834928","2015-10-29",43,"POULTRY",208.927,0
"1834961","2015-10-29",44,"POULTRY",752.361,0
"1834994","2015-10-29",45,"POULTRY",629.697,0
"1835027","2015-10-29",46,"POULTRY",527.758,0
"1835060","2015-10-29",47,"POULTRY",691.324,0
"1835093","2015-10-29",48,"POULTRY",440.099,0
"1835126","2015-10-29",49,"POULTRY",535.365,0
"1835159","2015-10-29",5,"POULTRY",176.438,0
"1835192","2015-10-29",50,"POULTRY",261.91,0
"1835225","2015-10-29",51,"POULTRY",540.416,0
"1835258","2015-10-29",52,"POULTRY",0,0
"1835291","2015-10-29",53,"POULTRY",102.778,0
"1835324","2015-10-29",54,"POULTRY",35.882,0
"1835357","2015-10-29",6,"POULTRY",356.738,0
"1835390","2015-10-29",7,"POULTRY",547.48303,0
"1835423","2015-10-29",8,"POULTRY",438.521,0
"1835456","2015-10-29",9,"POULTRY",243.917,0
"1835489","2015-10-30",1,"POULTRY",394.639,31
"1835522","2015-10-30",10,"POULTRY",157.758,12
"1835555","2015-10-30",11,"POULTRY",474.179,18
"1835588","2015-10-30",12,"POULTRY",182.403,13
"1835621","2015-10-30",13,"POULTRY",120.408,15
"1835654","2015-10-30",14,"POULTRY",67.861,15
"1835687","2015-10-30",15,"POULTRY",165.59,13
"1835720","2015-10-30",16,"POULTRY",106.56,11
"1835753","2015-10-30",17,"POULTRY",231.94,16
"1835786","2015-10-30",18,"POULTRY",205.366,18
"1835819","2015-10-30",19,"POULTRY",148.544,13
"1835852","2015-10-30",2,"POULTRY",636.224,40
"1835885","2015-10-30",20,"POULTRY",242.255,19
"1835918","2015-10-30",21,"POULTRY",116.864,21
"1835951","2015-10-30",22,"POULTRY",65.436,10
"1835984","2015-10-30",23,"POULTRY",358.058,34
"1836017","2015-10-30",24,"POULTRY",851.576,36
"1836050","2015-10-30",25,"POULTRY",341.234,27
"1836083","2015-10-30",26,"POULTRY",176.199,20
"1836116","2015-10-30",27,"POULTRY",461.33,33
"1836149","2015-10-30",28,"POULTRY",167.995,14
"1836182","2015-10-30",29,"POULTRY",220.756,13
"1836215","2015-10-30",3,"POULTRY",1522.917,40
"1836248","2015-10-30",30,"POULTRY",122.994,11
"1836281","2015-10-30",31,"POULTRY",172.242,15
"1836314","2015-10-30",32,"POULTRY",89.142,12
"1836347","2015-10-30",33,"POULTRY",294.229,15
"1836380","2015-10-30",34,"POULTRY",105.949,13
"1836413","2015-10-30",35,"POULTRY",60.423,11
"1836446","2015-10-30",36,"POULTRY",182.589,19
"1836479","2015-10-30",37,"POULTRY",325.278,30
"1836512","2015-10-30",38,"POULTRY",158.95,21
"1836545","2015-10-30",39,"POULTRY",197.105,22
"1836578","2015-10-30",4,"POULTRY",537.664,37
"1836611","2015-10-30",40,"POULTRY",161.203,12
"1836644","2015-10-30",41,"POULTRY",168.621,22
"1836677","2015-10-30",42,"POULTRY",226.103,25
"1836710","2015-10-30",43,"POULTRY",198.805,15
"1836743","2015-10-30",44,"POULTRY",1546.734,39
"1836776","2015-10-30",45,"POULTRY",1579.47,36
"1836809","2015-10-30",46,"POULTRY",1151.456,33
"1836842","2015-10-30",47,"POULTRY",1426.574,40
"1836875","2015-10-30",48,"POULTRY",1115.386,33
"1836908","2015-10-30",49,"POULTRY",1316.992,41
"1836941","2015-10-30",5,"POULTRY",261.23,24
"1836974","2015-10-30",50,"POULTRY",418.277,35
"1837007","2015-10-30",51,"POULTRY",1222.226,31
"1837040","2015-10-30",52,"POULTRY",0,0
"1837073","2015-10-30",53,"POULTRY",181.857,26
"1837106","2015-10-30",54,"POULTRY",51.928,7
"1837139","2015-10-30",6,"POULTRY",683.459,38
"1837172","2015-10-30",7,"POULTRY",868.59503,38
"1837205","2015-10-30",8,"POULTRY",879.661,37
"1837238","2015-10-30",9,"POULTRY",410.797,18
"1837271","2015-10-31",1,"POULTRY",260.583,0
"1837304","2015-10-31",10,"POULTRY",273.158,0
"1837337","2015-10-31",11,"POULTRY",456.791,0
"1837370","2015-10-31",12,"POULTRY",147.09601,0
"1837403","2015-10-31",13,"POULTRY",190.515,0
"1837436","2015-10-31",14,"POULTRY",115.535995,0
"1837469","2015-10-31",15,"POULTRY",192.198,0
"1837502","2015-10-31",16,"POULTRY",79.858,0
"1837535","2015-10-31",17,"POULTRY",407.677,0
"1837568","2015-10-31",18,"POULTRY",233.45,0
"1837601","2015-10-31",19,"POULTRY",352.866,0
"1837634","2015-10-31",2,"POULTRY",546.349,0
"1837667","2015-10-31",20,"POULTRY",496.857,0
"1837700","2015-10-31",21,"POULTRY",211.703,0
"1837733","2015-10-31",22,"POULTRY",46.635,0
"1837766","2015-10-31",23,"POULTRY",304.316,0
"1837799","2015-10-31",24,"POULTRY",643.944,0
"1837832","2015-10-31",25,"POULTRY",448.315,0
"1837865","2015-10-31",26,"POULTRY",175.132,0
"1837898","2015-10-31",27,"POULTRY",464.641,0
"1837931","2015-10-31",28,"POULTRY",337.569,0
"1837964","2015-10-31",29,"POULTRY",200.731,0
"1837997","2015-10-31",3,"POULTRY",1629.135,0
"1838030","2015-10-31",30,"POULTRY",130.491,0
"1838063","2015-10-31",31,"POULTRY",146.054,0
"1838096","2015-10-31",32,"POULTRY",88.912,0
"1838129","2015-10-31",33,"POULTRY",328.947,0
"1838162","2015-10-31",34,"POULTRY",157.31,0
"1838195","2015-10-31",35,"POULTRY",80.42,0
"1838228","2015-10-31",36,"POULTRY",184.417,0
"1838261","2015-10-31",37,"POULTRY",288.518,0
"1838294","2015-10-31",38,"POULTRY",177.692,0
"1838327","2015-10-31",39,"POULTRY",361.105,0
"1838360","2015-10-31",4,"POULTRY",484.044,0
"1838393","2015-10-31",40,"POULTRY",247.905,0
"1838426","2015-10-31",41,"POULTRY",154.98601,0
"1838459","2015-10-31",42,"POULTRY",240.614,0
"1838492","2015-10-31",43,"POULTRY",205.816,0
"1838525","2015-10-31",44,"POULTRY",1631.745,0
"1838558","2015-10-31",45,"POULTRY",1515.68,0
"1838591","2015-10-31",46,"POULTRY",1654.615,0
"1838624","2015-10-31",47,"POULTRY",1707.346,0
"1838657","2015-10-31",48,"POULTRY",1337.837,0
"1838690","2015-10-31",49,"POULTRY",1054.07,0
"1838723","2015-10-31",5,"POULTRY",299.091,0
"1838756","2015-10-31",50,"POULTRY",526.528,0
"1838789","2015-10-31",51,"POULTRY",756.303,0
"1838822","2015-10-31",52,"POULTRY",0,0
"1838855","2015-10-31",53,"POULTRY",208.851,0
"1838888","2015-10-31",54,"POULTRY",43.225,0
"1838921","2015-10-31",6,"POULTRY",703.056,0
"1838954","2015-10-31",7,"POULTRY",643.035,0
"1838987","2015-10-31",8,"POULTRY",747.622,0
"1839020","2015-10-31",9,"POULTRY",598.856,0
"1839053","2015-11-01",1,"POULTRY",93.707,0
"1839086","2015-11-01",10,"POULTRY",208.007,0
"1839119","2015-11-01",11,"POULTRY",691.243,0
"1839152","2015-11-01",12,"POULTRY",141.436,0
"1839185","2015-11-01",13,"POULTRY",123.71,0
"1839218","2015-11-01",14,"POULTRY",82.834,0
"1839251","2015-11-01",15,"POULTRY",178.041,0
"1839284","2015-11-01",16,"POULTRY",85.48,0
"1839317","2015-11-01",17,"POULTRY",390.747,0
"1839350","2015-11-01",18,"POULTRY",262.03,0
"1839383","2015-11-01",19,"POULTRY",88.685,0
"1839416","2015-11-01",2,"POULTRY",490.382,0
"1839449","2015-11-01",20,"POULTRY",514.532,0
"1839482","2015-11-01",21,"POULTRY",287.186,0
"1839515","2015-11-01",22,"POULTRY",99.56,0
"1839548","2015-11-01",23,"POULTRY",281.971,0
"1839581","2015-11-01",24,"POULTRY",444.09702,0
"1839614","2015-11-01",25,"POULTRY",369.413,0
"1839647","2015-11-01",26,"POULTRY",206.669,0
"1839680","2015-11-01",27,"POULTRY",447.368,0
"1839713","2015-11-01",28,"POULTRY",358.839,0
"1839746","2015-11-01",29,"POULTRY",258.227,0
"1839779","2015-11-01",3,"POULTRY",1252.71,0
"1839812","2015-11-01",30,"POULTRY",103.025,0
"1839845","2015-11-01",31,"POULTRY",211.577,0
"1839878","2015-11-01",32,"POULTRY",89.667,0
"1839911","2015-11-01",33,"POULTRY",338.547,0
"1839944","2015-11-01",34,"POULTRY",173.384,0
"1839977","2015-11-01",35,"POULTRY",128.607,0
"1840010","2015-11-01",36,"POULTRY",192.385,0
"1840043","2015-11-01",37,"POULTRY",264.448,0
"1840076","2015-11-01",38,"POULTRY",179.973,0
"1840109","2015-11-01",39,"POULTRY",250.085,0
"1840142","2015-11-01",4,"POULTRY",574.895,0
"1840175","2015-11-01",40,"POULTRY",159.172,0
"1840208","2015-11-01",41,"POULTRY",197.74,0
"1840241","2015-11-01",42,"POULTRY",224.741,0
"1840274","2015-11-01",43,"POULTRY",252.472,0
"1840307","2015-11-01",44,"POULTRY",1652.054,0
"1840340","2015-11-01",45,"POULTRY",1785.505,0
"1840373","2015-11-01",46,"POULTRY",1667.474,0
"1840406","2015-11-01",47,"POULTRY",1503.681,0
"1840439","2015-11-01",48,"POULTRY",1511.962,0
"1840472","2015-11-01",49,"POULTRY",1039.95,0
"1840505","2015-11-01",5,"POULTRY",286.548,0
"1840538","2015-11-01",50,"POULTRY",507.072,0
"1840571","2015-11-01",51,"POULTRY",602.661,0
"1840604","2015-11-01",52,"POULTRY",0,0
"1840637","2015-11-01",53,"POULTRY",188.13899,0
"1840670","2015-11-01",54,"POULTRY",75.267,0
"1840703","2015-11-01",6,"POULTRY",754.059,0
"1840736","2015-11-01",7,"POULTRY",523.164,0
"1840769","2015-11-01",8,"POULTRY",627.472,0
"1840802","2015-11-01",9,"POULTRY",666.353,0
"1840835","2015-11-02",1,"POULTRY",140.063,0
"1840868","2015-11-02",10,"POULTRY",190.319,0
"1840901","2015-11-02",11,"POULTRY",431.71402,1
"1840934","2015-11-02",12,"POULTRY",136.644,0
"1840967","2015-11-02",13,"POULTRY",134.52,0
"1841000","2015-11-02",14,"POULTRY",94.169,0
"1841033","2015-11-02",15,"POULTRY",100.515,0
"1841066","2015-11-02",16,"POULTRY",123.901,0
"1841099","2015-11-02",17,"POULTRY",441.003,0
"1841132","2015-11-02",18,"POULTRY",192.15,0
"1841165","2015-11-02",19,"POULTRY",86.148,0
"1841198","2015-11-02",2,"POULTRY",513.847,0
"1841231","2015-11-02",20,"POULTRY",465.888,0
"1841264","2015-11-02",21,"POULTRY",265.143,0
"1841297","2015-11-02",22,"POULTRY",54.681,0
"1841330","2015-11-02",23,"POULTRY",214.145,0
"1841363","2015-11-02",24,"POULTRY",391.094,0
"1841396","2015-11-02",25,"POULTRY",243.31801,0
"1841429","2015-11-02",26,"POULTRY",219.19699,0
"1841462","2015-11-02",27,"POULTRY",471.432,0
"1841495","2015-11-02",28,"POULTRY",293.176,0
"1841528","2015-11-02",29,"POULTRY",216.813,0
"1841561","2015-11-02",3,"POULTRY",1230.026,0
"1841594","2015-11-02",30,"POULTRY",72.844,0
"1841627","2015-11-02",31,"POULTRY",134.829,0
"1841660","2015-11-02",32,"POULTRY",55.166,0
"1841693","2015-11-02",33,"POULTRY",242.192,0
"1841726","2015-11-02",34,"POULTRY",145.608,0
"1841759","2015-11-02",35,"POULTRY",99.679,0
"1841792","2015-11-02",36,"POULTRY",199.06801,0
"1841825","2015-11-02",37,"POULTRY",176.106,0
"1841858","2015-11-02",38,"POULTRY",162.621,0
"1841891","2015-11-02",39,"POULTRY",269.457,0
"1841924","2015-11-02",4,"POULTRY",614.383,0
"1841957","2015-11-02",40,"POULTRY",163.653,0
"1841990","2015-11-02",41,"POULTRY",184.69,0
"1842023","2015-11-02",42,"POULTRY",240.979,0
"1842056","2015-11-02",43,"POULTRY",260.13,0
"1842089","2015-11-02",44,"POULTRY",1395.596,0
"1842122","2015-11-02",45,"POULTRY",1578.151,0
"1842155","2015-11-02",46,"POULTRY",1458.091,0
"1842188","2015-11-02",47,"POULTRY",1598.955,0
"1842221","2015-11-02",48,"POULTRY",1242.302,0
"1842254","2015-11-02",49,"POULTRY",1043.5131,0
"1842287","2015-11-02",5,"POULTRY",232.99,0
"1842320","2015-11-02",50,"POULTRY",460.119,0
"1842353","2015-11-02",51,"POULTRY",519.587,0
"1842386","2015-11-02",52,"POULTRY",0,0
"1842419","2015-11-02",53,"POULTRY",209.573,0
"1842452","2015-11-02",54,"POULTRY",52.846,0
"1842485","2015-11-02",6,"POULTRY",743.802,0
"1842518","2015-11-02",7,"POULTRY",491.361,0
"1842551","2015-11-02",8,"POULTRY",554.759,0
"1842584","2015-11-02",9,"POULTRY",529.415,0
"1842617","2015-11-03",1,"POULTRY",205.90399,0
"1842650","2015-11-03",10,"POULTRY",220.67,0
"1842683","2015-11-03",11,"POULTRY",639.123,0
"1842716","2015-11-03",12,"POULTRY",241.498,0
"1842749","2015-11-03",13,"POULTRY",139.226,0
"1842782","2015-11-03",14,"POULTRY",83.036,0
"1842815","2015-11-03",15,"POULTRY",176.713,0
"1842848","2015-11-03",16,"POULTRY",129.291,0
"1842881","2015-11-03",17,"POULTRY",380.538,0
"1842914","2015-11-03",18,"POULTRY",309.237,0
"1842947","2015-11-03",19,"POULTRY",110.704,0
"1842980","2015-11-03",2,"POULTRY",739.55,0
"1843013","2015-11-03",20,"POULTRY",709.075,0
"1843046","2015-11-03",21,"POULTRY",213.697,0
"1843079","2015-11-03",22,"POULTRY",84.450005,0
"1843112","2015-11-03",23,"POULTRY",326.453,0
"1843145","2015-11-03",24,"POULTRY",487.536,0
"1843178","2015-11-03",25,"POULTRY",104.686,0
"1843211","2015-11-03",26,"POULTRY",231.185,0
"1843244","2015-11-03",27,"POULTRY",621.543,0
"1843277","2015-11-03",28,"POULTRY",373.771,0
"1843310","2015-11-03",29,"POULTRY",305.044,0
"1843343","2015-11-03",3,"POULTRY",1753.42,0
"1843376","2015-11-03",30,"POULTRY",103.104996,0
"1843409","2015-11-03",31,"POULTRY",187.42299,0
"1843442","2015-11-03",32,"POULTRY",115.93,0
"1843475","2015-11-03",33,"POULTRY",247.366,0
"1843508","2015-11-03",34,"POULTRY",140.671,0
"1843541","2015-11-03",35,"POULTRY",76.777,0
"1843574","2015-11-03",36,"POULTRY",157.612,0
"1843607","2015-11-03",37,"POULTRY",226.214,0
"1843640","2015-11-03",38,"POULTRY",161.425,0
"1843673","2015-11-03",39,"POULTRY",288.424,0
"1843706","2015-11-03",4,"POULTRY",722.59,0
"1843739","2015-11-03",40,"POULTRY",190.897,0
"1843772","2015-11-03",41,"POULTRY",254.97299,0
"1843805","2015-11-03",42,"POULTRY",286.285,0
"1843838","2015-11-03",43,"POULTRY",225.436,0
"1843871","2015-11-03",44,"POULTRY",1745.253,0
"1843904","2015-11-03",45,"POULTRY",2195.167,0
"1843937","2015-11-03",46,"POULTRY",1682.622,0
"1843970","2015-11-03",47,"POULTRY",1969.473,0
"1844003","2015-11-03",48,"POULTRY",1831.386,0
"1844036","2015-11-03",49,"POULTRY",1355.249,0
"1844069","2015-11-03",5,"POULTRY",253.72,0
"1844102","2015-11-03",50,"POULTRY",498.816,0
"1844135","2015-11-03",51,"POULTRY",833.964,0
"1844168","2015-11-03",52,"POULTRY",0,0
"1844201","2015-11-03",53,"POULTRY",159.274,0
"1844234","2015-11-03",54,"POULTRY",72.466,0
"1844267","2015-11-03",6,"POULTRY",1026.325,0
"1844300","2015-11-03",7,"POULTRY",689.284,0
"1844333","2015-11-03",8,"POULTRY",844.326,0
"1844366","2015-11-03",9,"POULTRY",816.91,0
"1844399","2015-11-04",1,"POULTRY",429.677,0
"1844432","2015-11-04",10,"POULTRY",204.732,0
"1844465","2015-11-04",11,"POULTRY",603.16797,0
"1844498","2015-11-04",12,"POULTRY",236.959,0
"1844531","2015-11-04",13,"POULTRY",77.307,0
"1844564","2015-11-04",14,"POULTRY",76.746,0
"1844597","2015-11-04",15,"POULTRY",214.335,0
"1844630","2015-11-04",16,"POULTRY",91.119,0
"1844663","2015-11-04",17,"POULTRY",294.3,0
"1844696","2015-11-04",18,"POULTRY",146.366,0
"1844729","2015-11-04",19,"POULTRY",130.354,0
"1844762","2015-11-04",2,"POULTRY",550.671,0
"1844795","2015-11-04",20,"POULTRY",261.088,0
"1844828","2015-11-04",21,"POULTRY",123.242,0
"1844861","2015-11-04",22,"POULTRY",65.253,0
"1844894","2015-11-04",23,"POULTRY",391.03198,0
"1844927","2015-11-04",24,"POULTRY",673.412,0
"1844960","2015-11-04",25,"POULTRY",146.532,0
"1844993","2015-11-04",26,"POULTRY",153.635,0
"1845026","2015-11-04",27,"POULTRY",561.172,0
"1845059","2015-11-04",28,"POULTRY",215.682,0
"1845092","2015-11-04",29,"POULTRY",147.274,0
"1845125","2015-11-04",3,"POULTRY",1351.62,0
"1845158","2015-11-04",30,"POULTRY",88.734,0
"1845191","2015-11-04",31,"POULTRY",61.477997,0
"1845224","2015-11-04",32,"POULTRY",73.863,0
"1845257","2015-11-04",33,"POULTRY",263.199,0
"1845290","2015-11-04",34,"POULTRY",150.348,0
"1845323","2015-11-04",35,"POULTRY",20.973,0
"1845356","2015-11-04",36,"POULTRY",151.648,0
"1845389","2015-11-04",37,"POULTRY",342.103,0
"1845422","2015-11-04",38,"POULTRY",167.72299,0
"1845455","2015-11-04",39,"POULTRY",319.568,0
"1845488","2015-11-04",4,"POULTRY",456.975,0
"1845521","2015-11-04",40,"POULTRY",200.635,0
"1845554","2015-11-04",41,"POULTRY",190.409,0
"1845587","2015-11-04",42,"POULTRY",367.395,0
"1845620","2015-11-04",43,"POULTRY",94.953,0
"1845653","2015-11-04",44,"POULTRY",1216.98,0
"1845686","2015-11-04",45,"POULTRY",1431.602,0
"1845719","2015-11-04",46,"POULTRY",1022.178,0
"1845752","2015-11-04",47,"POULTRY",1303.703,0
"1845785","2015-11-04",48,"POULTRY",974.469,0
"1845818","2015-11-04",49,"POULTRY",1190.71,0
"1845851","2015-11-04",5,"POULTRY",292.458,0
"1845884","2015-11-04",50,"POULTRY",409.186,0
"1845917","2015-11-04",51,"POULTRY",982.389,0
"1845950","2015-11-04",52,"POULTRY",0,0
"1845983","2015-11-04",53,"POULTRY",244.72,0
"1846016","2015-11-04",54,"POULTRY",67.342,0
"1846049","2015-11-04",6,"POULTRY",687.691,0
"1846082","2015-11-04",7,"POULTRY",1038.545,0
"1846115","2015-11-04",8,"POULTRY",696.656,0
"1846148","2015-11-04",9,"POULTRY",548.626,0
"1846181","2015-11-05",1,"POULTRY",363.579,0
"1846214","2015-11-05",10,"POULTRY",172.315,0
"1846247","2015-11-05",11,"POULTRY",482.485,0
"1846280","2015-11-05",12,"POULTRY",170.326,0
"1846313","2015-11-05",13,"POULTRY",146.781,0
"1846346","2015-11-05",14,"POULTRY",88.585,0
"1846379","2015-11-05",15,"POULTRY",147.823,0
"1846412","2015-11-05",16,"POULTRY",74.741,0
"1846445","2015-11-05",17,"POULTRY",317.57,0
"1846478","2015-11-05",18,"POULTRY",219.088,0
"1846511","2015-11-05",19,"POULTRY",266.18698,0
"1846544","2015-11-05",2,"POULTRY",508.22202,0
"1846577","2015-11-05",20,"POULTRY",303.053,0
"1846610","2015-11-05",21,"POULTRY",156.615,0
"1846643","2015-11-05",22,"POULTRY",49.317,0
"1846676","2015-11-05",23,"POULTRY",281.259,0
"1846709","2015-11-05",24,"POULTRY",515.715,0
"1846742","2015-11-05",25,"POULTRY",110.784004,0
"1846775","2015-11-05",26,"POULTRY",137.851,0
"1846808","2015-11-05",27,"POULTRY",284.956,0
"1846841","2015-11-05",28,"POULTRY",270.125,0
"1846874","2015-11-05",29,"POULTRY",171.111,0
"1846907","2015-11-05",3,"POULTRY",1268.087,0
"1846940","2015-11-05",30,"POULTRY",123.089,0
"1846973","2015-11-05",31,"POULTRY",273.439,0
"1847006","2015-11-05",32,"POULTRY",90.503,0
"1847039","2015-11-05",33,"POULTRY",333.674,0
"1847072","2015-11-05",34,"POULTRY",101.778,0
"1847105","2015-11-05",35,"POULTRY",135.077,0
"1847138","2015-11-05",36,"POULTRY",141.574,0
"1847171","2015-11-05",37,"POULTRY",288.983,0
"1847204","2015-11-05",38,"POULTRY",102.183,0
"1847237","2015-11-05",39,"POULTRY",218.651,0
"1847270","2015-11-05",4,"POULTRY",420.118,0
"1847303","2015-11-05",40,"POULTRY",162.368,0
"1847336","2015-11-05",41,"POULTRY",114.668,0
"1847369","2015-11-05",42,"POULTRY",253.558,0
"1847402","2015-11-05",43,"POULTRY",285.005,0
"1847435","2015-11-05",44,"POULTRY",1053.5,0
"1847468","2015-11-05",45,"POULTRY",1201.255,0
"1847501","2015-11-05",46,"POULTRY",668.45703,0
"1847534","2015-11-05",47,"POULTRY",959.762,0
"1847567","2015-11-05",48,"POULTRY",843.563,0
"1847600","2015-11-05",49,"POULTRY",1013.813,0
"1847633","2015-11-05",5,"POULTRY",194.85199,0
"1847666","2015-11-05",50,"POULTRY",368.35,0
"1847699","2015-11-05",51,"POULTRY",594.663,0
"1847732","2015-11-05",52,"POULTRY",0,0
"1847765","2015-11-05",53,"POULTRY",133.265,0
"1847798","2015-11-05",54,"POULTRY",25.192,0
"1847831","2015-11-05",6,"POULTRY",584.036,0
"1847864","2015-11-05",7,"POULTRY",830.435,0
"1847897","2015-11-05",8,"POULTRY",668.289,0
"1847930","2015-11-05",9,"POULTRY",588.049,0
"1847963","2015-11-06",1,"POULTRY",542.539,30
"1847996","2015-11-06",10,"POULTRY",151.215,18
"1848029","2015-11-06",11,"POULTRY",610.502,19
"1848062","2015-11-06",12,"POULTRY",228.04599,13
"1848095","2015-11-06",13,"POULTRY",156.412,15
"1848128","2015-11-06",14,"POULTRY",114.589005,10
"1848161","2015-11-06",15,"POULTRY",173.388,13
"1848194","2015-11-06",16,"POULTRY",123.336,10
"1848227","2015-11-06",17,"POULTRY",255.769,16
"1848260","2015-11-06",18,"POULTRY",171.118,19
"1848293","2015-11-06",19,"POULTRY",154.67,9
"1848326","2015-11-06",2,"POULTRY",631.93,39
"1848359","2015-11-06",20,"POULTRY",253.38199,20
"1848392","2015-11-06",21,"POULTRY",162.986,21
"1848425","2015-11-06",22,"POULTRY",53.311,11
"1848458","2015-11-06",23,"POULTRY",348.888,30
"1848491","2015-11-06",24,"POULTRY",974.94,38
"1848524","2015-11-06",25,"POULTRY",247.079,24
"1848557","2015-11-06",26,"POULTRY",213.04,18
"1848590","2015-11-06",27,"POULTRY",451.339,32
"1848623","2015-11-06",28,"POULTRY",174.202,13
"1848656","2015-11-06",29,"POULTRY",195.538,13
"1848689","2015-11-06",3,"POULTRY",1688.181,40
"1848722","2015-11-06",30,"POULTRY",119.475,10
"1848755","2015-11-06",31,"POULTRY",209.806,19
"1848788","2015-11-06",32,"POULTRY",74.505,10
"1848821","2015-11-06",33,"POULTRY",292.376,15
"1848854","2015-11-06",34,"POULTRY",153.192,12
"1848887","2015-11-06",35,"POULTRY",42.092,9
"1848920","2015-11-06",36,"POULTRY",114.569,17
"1848953","2015-11-06",37,"POULTRY",336.791,27
"1848986","2015-11-06",38,"POULTRY",208.963,28
"1849019","2015-11-06",39,"POULTRY",307.152,24
"1849052","2015-11-06",4,"POULTRY",699.211,37
"1849085","2015-11-06",40,"POULTRY",174.784,12
"1849118","2015-11-06",41,"POULTRY",165.086,24
"1849151","2015-11-06",42,"POULTRY",306.654,26
"1849184","2015-11-06",43,"POULTRY",181.866,14
"1849217","2015-11-06",44,"POULTRY",1840.774,40
"1849250","2015-11-06",45,"POULTRY",1699.303,35
"1849283","2015-11-06",46,"POULTRY",1425.727,37
"1849316","2015-11-06",47,"POULTRY",1783.753,39
"1849349","2015-11-06",48,"POULTRY",1386.088,37
"1849382","2015-11-06",49,"POULTRY",1554.297,40
"1849415","2015-11-06",5,"POULTRY",313.008,24
"1849448","2015-11-06",50,"POULTRY",502.90298,36
"1849481","2015-11-06",51,"POULTRY",1297.402,31
"1849514","2015-11-06",52,"POULTRY",0,0
"1849547","2015-11-06",53,"POULTRY",193.759,29
"1849580","2015-11-06",54,"POULTRY",89.742,7
"1849613","2015-11-06",6,"POULTRY",908.536,38
"1849646","2015-11-06",7,"POULTRY",1042.621,39
"1849679","2015-11-06",8,"POULTRY",950.292,38
"1849712","2015-11-06",9,"POULTRY",460.414,17
"1849745","2015-11-07",1,"POULTRY",371.876,0
"1849778","2015-11-07",10,"POULTRY",265.019,0
"1849811","2015-11-07",11,"POULTRY",493.246,0
"1849844","2015-11-07",12,"POULTRY",226.50499,0
"1849877","2015-11-07",13,"POULTRY",259.49,0
"1849910","2015-11-07",14,"POULTRY",203.571,0
"1849943","2015-11-07",15,"POULTRY",174.328,0
"1849976","2015-11-07",16,"POULTRY",99.638,0
