"","date","store_nbr","family","sales","onpromotion"
"1095559","2014-09-08",48,"MEATS",843.286,2
"1095592","2014-09-08",49,"MEATS",634.853,0
"1095625","2014-09-08",5,"MEATS",370.525,0
"1095658","2014-09-08",50,"MEATS",559.658,0
"1095691","2014-09-08",51,"MEATS",616.904,0
"1095724","2014-09-08",52,"MEATS",0,0
"1095757","2014-09-08",53,"MEATS",152.397,0
"1095790","2014-09-08",54,"MEATS",45.269,0
"1095823","2014-09-08",6,"MEATS",528.133,0
"1095856","2014-09-08",7,"MEATS",547.41,0
"1095889","2014-09-08",8,"MEATS",523.863,0
"1095922","2014-09-08",9,"MEATS",527.04803,0
"1095955","2014-09-09",1,"MEATS",240.489,0
"1095988","2014-09-09",10,"MEATS",260.99,0
"1096021","2014-09-09",11,"MEATS",593.055,0
"1096054","2014-09-09",12,"MEATS",122.825005,0
"1096087","2014-09-09",13,"MEATS",198.392,0
"1096120","2014-09-09",14,"MEATS",0,0
"1096153","2014-09-09",15,"MEATS",307.246,0
"1096186","2014-09-09",16,"MEATS",108.882,0
"1096219","2014-09-09",17,"MEATS",253.571,0
"1096252","2014-09-09",18,"MEATS",116.436,0
"1096285","2014-09-09",19,"MEATS",152.363,0
"1096318","2014-09-09",2,"MEATS",451.37,0
"1096351","2014-09-09",20,"MEATS",0,0
"1096384","2014-09-09",21,"MEATS",0,0
"1096417","2014-09-09",22,"MEATS",0,0
"1096450","2014-09-09",23,"MEATS",615.408,0
"1096483","2014-09-09",24,"MEATS",348.761,0
"1096516","2014-09-09",25,"MEATS",93.993996,0
"1096549","2014-09-09",26,"MEATS",235.284,0
"1096582","2014-09-09",27,"MEATS",204.448,0
"1096615","2014-09-09",28,"MEATS",184.006,0
"1096648","2014-09-09",29,"MEATS",0,0
"1096681","2014-09-09",3,"MEATS",665.682,0
"1096714","2014-09-09",30,"MEATS",62.221,0
"1096747","2014-09-09",31,"MEATS",282.29,0
"1096780","2014-09-09",32,"MEATS",89.884995,0
"1096813","2014-09-09",33,"MEATS",331.129,0
"1096846","2014-09-09",34,"MEATS",223.102,1
"1096879","2014-09-09",35,"MEATS",194.34601,1
"1096912","2014-09-09",36,"MEATS",244.90399,0
"1096945","2014-09-09",37,"MEATS",241.209,0
"1096978","2014-09-09",38,"MEATS",147.759,0
"1097011","2014-09-09",39,"MEATS",137.287,0
"1097044","2014-09-09",4,"MEATS",309.41,0
"1097077","2014-09-09",40,"MEATS",121.158,0
"1097110","2014-09-09",41,"MEATS",128.717,0
"1097143","2014-09-09",42,"MEATS",0,0
"1097176","2014-09-09",43,"MEATS",160.184,0
"1097209","2014-09-09",44,"MEATS",758.006,0
"1097242","2014-09-09",45,"MEATS",962.271,0
"1097275","2014-09-09",46,"MEATS",723.249,0
"1097308","2014-09-09",47,"MEATS",659.763,0
"1097341","2014-09-09",48,"MEATS",643.206,1
"1097374","2014-09-09",49,"MEATS",475.706,0
"1097407","2014-09-09",5,"MEATS",264.209,0
"1097440","2014-09-09",50,"MEATS",514.182,3
"1097473","2014-09-09",51,"MEATS",455.31,0
"1097506","2014-09-09",52,"MEATS",0,0
"1097539","2014-09-09",53,"MEATS",113.653,0
"1097572","2014-09-09",54,"MEATS",26.771,0
"1097605","2014-09-09",6,"MEATS",364.064,0
"1097638","2014-09-09",7,"MEATS",488.10898,0
"1097671","2014-09-09",8,"MEATS",452.947,0
"1097704","2014-09-09",9,"MEATS",569.50903,0
"1097737","2014-09-10",1,"MEATS",356.168,1
"1097770","2014-09-10",10,"MEATS",234.511,0
"1097803","2014-09-10",11,"MEATS",621.142,0
"1097836","2014-09-10",12,"MEATS",187.584,1
"1097869","2014-09-10",13,"MEATS",199.914,0
"1097902","2014-09-10",14,"MEATS",0,0
"1097935","2014-09-10",15,"MEATS",76.673,0
"1097968","2014-09-10",16,"MEATS",96.951,0
"1098001","2014-09-10",17,"MEATS",257.938,0
"1098034","2014-09-10",18,"MEATS",99.806,0
"1098067","2014-09-10",19,"MEATS",87.847,0
"1098100","2014-09-10",2,"MEATS",485.579,0
"1098133","2014-09-10",20,"MEATS",0,0
"1098166","2014-09-10",21,"MEATS",0,0
"1098199","2014-09-10",22,"MEATS",0,0
"1098232","2014-09-10",23,"MEATS",545.278,0
"1098265","2014-09-10",24,"MEATS",399.845,0
"1098298","2014-09-10",25,"MEATS",193.739,2
"1098331","2014-09-10",26,"MEATS",119.841,0
"1098364","2014-09-10",27,"MEATS",272.926,0
"1098397","2014-09-10",28,"MEATS",189.936,0
"1098430","2014-09-10",29,"MEATS",0,0
"1098463","2014-09-10",3,"MEATS",672.295,0
"1098496","2014-09-10",30,"MEATS",41.124,0
"1098529","2014-09-10",31,"MEATS",176.772,0
"1098562","2014-09-10",32,"MEATS",66.786,0
"1098595","2014-09-10",33,"MEATS",249.185,1
"1098628","2014-09-10",34,"MEATS",165.479,0
"1098661","2014-09-10",35,"MEATS",129.883,0
"1098694","2014-09-10",36,"MEATS",278.834,0
"1098727","2014-09-10",37,"MEATS",274.158,0
"1098760","2014-09-10",38,"MEATS",190.894,0
"1098793","2014-09-10",39,"MEATS",105.209,0
"1098826","2014-09-10",4,"MEATS",435.396,0
"1098859","2014-09-10",40,"MEATS",81.454,0
"1098892","2014-09-10",41,"MEATS",144.99,0
"1098925","2014-09-10",42,"MEATS",0,0
"1098958","2014-09-10",43,"MEATS",156.399,0
"1098991","2014-09-10",44,"MEATS",957.031,0
"1099024","2014-09-10",45,"MEATS",972.72,0
"1099057","2014-09-10",46,"MEATS",1267.561,2
"1099090","2014-09-10",47,"MEATS",682.789,0
"1099123","2014-09-10",48,"MEATS",712.08203,1
"1099156","2014-09-10",49,"MEATS",492.845,0
"1099189","2014-09-10",5,"MEATS",311.803,0
"1099222","2014-09-10",50,"MEATS",607.738,0
"1099255","2014-09-10",51,"MEATS",548.248,0
"1099288","2014-09-10",52,"MEATS",0,0
"1099321","2014-09-10",53,"MEATS",117.836,0
"1099354","2014-09-10",54,"MEATS",42.463,0
"1099387","2014-09-10",6,"MEATS",401.678,0
"1099420","2014-09-10",7,"MEATS",702.605,0
"1099453","2014-09-10",8,"MEATS",510.529,1
"1099486","2014-09-10",9,"MEATS",435.184,0
"1099519","2014-09-11",1,"MEATS",400.233,0
"1099552","2014-09-11",10,"MEATS",202.98601,14
"1099585","2014-09-11",11,"MEATS",622.254,19
"1099618","2014-09-11",12,"MEATS",150.534,17
"1099651","2014-09-11",13,"MEATS",215.88,15
"1099684","2014-09-11",14,"MEATS",421.893,18
"1099717","2014-09-11",15,"MEATS",141.247,9
"1099750","2014-09-11",16,"MEATS",77.224,12
"1099783","2014-09-11",17,"MEATS",253.993,18
"1099816","2014-09-11",18,"MEATS",134.845,20
"1099849","2014-09-11",19,"MEATS",113.28,15
"1099882","2014-09-11",2,"MEATS",362.48,0
"1099915","2014-09-11",20,"MEATS",0,0
"1099948","2014-09-11",21,"MEATS",0,0
"1099981","2014-09-11",22,"MEATS",0,0
"1100014","2014-09-11",23,"MEATS",569.266,0
"1100047","2014-09-11",24,"MEATS",317.18,1
"1100080","2014-09-11",25,"MEATS",70.836,0
"1100113","2014-09-11",26,"MEATS",495.769,0
"1100146","2014-09-11",27,"MEATS",181.37,0
"1100179","2014-09-11",28,"MEATS",198.699,18
"1100212","2014-09-11",29,"MEATS",0,0
"1100245","2014-09-11",3,"MEATS",528.542,0
"1100278","2014-09-11",30,"MEATS",71.339,15
"1100311","2014-09-11",31,"MEATS",415.263,19
"1100344","2014-09-11",32,"MEATS",69.798,18
"1100377","2014-09-11",33,"MEATS",363.769,18
"1100410","2014-09-11",34,"MEATS",236.893,19
"1100443","2014-09-11",35,"MEATS",148.837,17
"1100476","2014-09-11",36,"MEATS",145.824,18
"1100509","2014-09-11",37,"MEATS",349.351,0
"1100542","2014-09-11",38,"MEATS",134.172,0
"1100575","2014-09-11",39,"MEATS",113.198,20
"1100608","2014-09-11",4,"MEATS",302.247,0
"1100641","2014-09-11",40,"MEATS",106.8,16
"1100674","2014-09-11",41,"MEATS",132.377,0
"1100707","2014-09-11",42,"MEATS",0,0
"1100740","2014-09-11",43,"MEATS",142.388,16
"1100773","2014-09-11",44,"MEATS",755.029,0
"1100806","2014-09-11",45,"MEATS",755.602,0
"1100839","2014-09-11",46,"MEATS",731.261,0
"1100872","2014-09-11",47,"MEATS",508.37,0
"1100905","2014-09-11",48,"MEATS",650.226,0
"1100938","2014-09-11",49,"MEATS",372.428,0
"1100971","2014-09-11",5,"MEATS",261.325,0
"1101004","2014-09-11",50,"MEATS",420.079,1
"1101037","2014-09-11",51,"MEATS",410.64,0
"1101070","2014-09-11",52,"MEATS",0,0
"1101103","2014-09-11",53,"MEATS",99.652,0
"1101136","2014-09-11",54,"MEATS",41.969,8
"1101169","2014-09-11",6,"MEATS",315.268,0
"1101202","2014-09-11",7,"MEATS",546.173,0
"1101235","2014-09-11",8,"MEATS",406.124,0
"1101268","2014-09-11",9,"MEATS",597.072,20
"1101301","2014-09-12",1,"MEATS",453.936,45
"1101334","2014-09-12",10,"MEATS",186.868,0
"1101367","2014-09-12",11,"MEATS",610.427,0
"1101400","2014-09-12",12,"MEATS",132.834,0
"1101433","2014-09-12",13,"MEATS",126.355,0
"1101466","2014-09-12",14,"MEATS",297.05,0
"1101499","2014-09-12",15,"MEATS",102.021,0
"1101532","2014-09-12",16,"MEATS",73.155,0
"1101565","2014-09-12",17,"MEATS",178.034,0
"1101598","2014-09-12",18,"MEATS",119.962006,0
"1101631","2014-09-12",19,"MEATS",122.298996,0
"1101664","2014-09-12",2,"MEATS",690.962,46
"1101697","2014-09-12",20,"MEATS",0,0
"1101730","2014-09-12",21,"MEATS",0,0
"1101763","2014-09-12",22,"MEATS",0,0
"1101796","2014-09-12",23,"MEATS",520.3,40
"1101829","2014-09-12",24,"MEATS",557.014,48
"1101862","2014-09-12",25,"MEATS",298.422,40
"1101895","2014-09-12",26,"MEATS",296.215,33
"1101928","2014-09-12",27,"MEATS",297.43,43
"1101961","2014-09-12",28,"MEATS",111.687996,0
"1101994","2014-09-12",29,"MEATS",0,0
"1102027","2014-09-12",3,"MEATS",1069.4089,51
"1102060","2014-09-12",30,"MEATS",25.308,0
"1102093","2014-09-12",31,"MEATS",269.807,0
"1102126","2014-09-12",32,"MEATS",45.985,0
"1102159","2014-09-12",33,"MEATS",164.241,0
"1102192","2014-09-12",34,"MEATS",184.04001,0
"1102225","2014-09-12",35,"MEATS",115.87,0
"1102258","2014-09-12",36,"MEATS",127.897,0
"1102291","2014-09-12",37,"MEATS",342.643,35
"1102324","2014-09-12",38,"MEATS",238.746,29
"1102357","2014-09-12",39,"MEATS",94.12,1
"1102390","2014-09-12",4,"MEATS",482.852,41
"1102423","2014-09-12",40,"MEATS",121.585,0
"1102456","2014-09-12",41,"MEATS",155.159,35
"1102489","2014-09-12",42,"MEATS",0,0
"1102522","2014-09-12",43,"MEATS",93.856,0
"1102555","2014-09-12",44,"MEATS",1644.879,50
"1102588","2014-09-12",45,"MEATS",1430.849,50
"1102621","2014-09-12",46,"MEATS",1690.637,46
"1102654","2014-09-12",47,"MEATS",1080.395,49
"1102687","2014-09-12",48,"MEATS",1061.23,46
"1102720","2014-09-12",49,"MEATS",933.006,47
"1102753","2014-09-12",5,"MEATS",292.631,29
"1102786","2014-09-12",50,"MEATS",724.974,43
"1102819","2014-09-12",51,"MEATS",969.68097,48
"1102852","2014-09-12",52,"MEATS",0,0
"1102885","2014-09-12",53,"MEATS",275.734,40
"1102918","2014-09-12",54,"MEATS",20.071001,0
"1102951","2014-09-12",6,"MEATS",635.065,47
"1102984","2014-09-12",7,"MEATS",772.669,50
"1103017","2014-09-12",8,"MEATS",825.51,50
"1103050","2014-09-12",9,"MEATS",230.397,0
"1103083","2014-09-13",1,"MEATS",255.542,1
"1103116","2014-09-13",10,"MEATS",235.884,0
"1103149","2014-09-13",11,"MEATS",543.208,0
"1103182","2014-09-13",12,"MEATS",128.912,0
"1103215","2014-09-13",13,"MEATS",178.651,0
"1103248","2014-09-13",14,"MEATS",133.789,0
"1103281","2014-09-13",15,"MEATS",150.784,0
"1103314","2014-09-13",16,"MEATS",82.791,0
"1103347","2014-09-13",17,"MEATS",242.61299,0
"1103380","2014-09-13",18,"MEATS",98.171,0
"1103413","2014-09-13",19,"MEATS",158.584,0
"1103446","2014-09-13",2,"MEATS",619.149,0
"1103479","2014-09-13",20,"MEATS",0,0
"1103512","2014-09-13",21,"MEATS",0,0
"1103545","2014-09-13",22,"MEATS",0,0
"1103578","2014-09-13",23,"MEATS",595.249,0
"1103611","2014-09-13",24,"MEATS",521.04,0
"1103644","2014-09-13",25,"MEATS",179.12,0
"1103677","2014-09-13",26,"MEATS",198.98601,1
"1103710","2014-09-13",27,"MEATS",255.398,0
"1103743","2014-09-13",28,"MEATS",154.277,0
"1103776","2014-09-13",29,"MEATS",0,0
"1103809","2014-09-13",3,"MEATS",940.937,0
"1103842","2014-09-13",30,"MEATS",44.544,0
"1103875","2014-09-13",31,"MEATS",168.04199,0
"1103908","2014-09-13",32,"MEATS",59.078,0
"1103941","2014-09-13",33,"MEATS",309.268,0
"1103974","2014-09-13",34,"MEATS",146.665,0
"1104007","2014-09-13",35,"MEATS",186.63899,0
"1104040","2014-09-13",36,"MEATS",165.436,1
"1104073","2014-09-13",37,"MEATS",308.876,0
"1104106","2014-09-13",38,"MEATS",257.887,1
"1104139","2014-09-13",39,"MEATS",125.194,2
"1104172","2014-09-13",4,"MEATS",458.619,0
"1104205","2014-09-13",40,"MEATS",129.802,0
"1104238","2014-09-13",41,"MEATS",176.423,0
"1104271","2014-09-13",42,"MEATS",0,0
"1104304","2014-09-13",43,"MEATS",116.246,0
"1104337","2014-09-13",44,"MEATS",1273.169,0
"1104370","2014-09-13",45,"MEATS",1415.265,0
"1104403","2014-09-13",46,"MEATS",1276.304,0
"1104436","2014-09-13",47,"MEATS",913.834,0
"1104469","2014-09-13",48,"MEATS",1078.419,0
"1104502","2014-09-13",49,"MEATS",884.798,0
"1104535","2014-09-13",5,"MEATS",287.73,0
"1104568","2014-09-13",50,"MEATS",833.956,0
"1104601","2014-09-13",51,"MEATS",690.804,0
"1104634","2014-09-13",52,"MEATS",0,0
"1104667","2014-09-13",53,"MEATS",165.838,0
"1104700","2014-09-13",54,"MEATS",68.435005,0
"1104733","2014-09-13",6,"MEATS",546.295,1
"1104766","2014-09-13",7,"MEATS",522.525,0
"1104799","2014-09-13",8,"MEATS",514.283,0
"1104832","2014-09-13",9,"MEATS",297.549,0
"1104865","2014-09-14",1,"MEATS",140.327,0
"1104898","2014-09-14",10,"MEATS",273.249,0
"1104931","2014-09-14",11,"MEATS",588.735,0
"1104964","2014-09-14",12,"MEATS",126.498,0
"1104997","2014-09-14",13,"MEATS",150.571,0
"1105030","2014-09-14",14,"MEATS",195.254,0
"1105063","2014-09-14",15,"MEATS",122.55801,0
"1105096","2014-09-14",16,"MEATS",119.256,0
"1105129","2014-09-14",17,"MEATS",377.253,0
"1105162","2014-09-14",18,"MEATS",180.175,0
"1105195","2014-09-14",19,"MEATS",89.249,0
"1105228","2014-09-14",2,"MEATS",552.012,2
"1105261","2014-09-14",20,"MEATS",0,0
"1105294","2014-09-14",21,"MEATS",0,0
"1105327","2014-09-14",22,"MEATS",0,0
"1105360","2014-09-14",23,"MEATS",494.229,0
"1105393","2014-09-14",24,"MEATS",432.575,1
"1105426","2014-09-14",25,"MEATS",75.701996,0
"1105459","2014-09-14",26,"MEATS",285.553,0
"1105492","2014-09-14",27,"MEATS",340.353,0
"1105525","2014-09-14",28,"MEATS",230.747,0
"1105558","2014-09-14",29,"MEATS",0,0
"1105591","2014-09-14",3,"MEATS",1099.78,0
"1105624","2014-09-14",30,"MEATS",52.104,0
"1105657","2014-09-14",31,"MEATS",414.95,0
"1105690","2014-09-14",32,"MEATS",41.357,0
"1105723","2014-09-14",33,"MEATS",357.6,0
"1105756","2014-09-14",34,"MEATS",122.859,0
"1105789","2014-09-14",35,"MEATS",202.882,0
"1105822","2014-09-14",36,"MEATS",161.684,1
"1105855","2014-09-14",37,"MEATS",195.816,0
"1105888","2014-09-14",38,"MEATS",211.942,5
"1105921","2014-09-14",39,"MEATS",133.191,2
"1105954","2014-09-14",4,"MEATS",523.78,0
"1105987","2014-09-14",40,"MEATS",154.124,0
"1106020","2014-09-14",41,"MEATS",237.115,0
"1106053","2014-09-14",42,"MEATS",0,0
"1106086","2014-09-14",43,"MEATS",151.499,1
"1106119","2014-09-14",44,"MEATS",1524.874,0
"1106152","2014-09-14",45,"MEATS",1613.621,0
"1106185","2014-09-14",46,"MEATS",1447.109,0
"1106218","2014-09-14",47,"MEATS",1044.362,0
"1106251","2014-09-14",48,"MEATS",1304.0701,2
"1106284","2014-09-14",49,"MEATS",779.873,0
"1106317","2014-09-14",5,"MEATS",319.316,0
"1106350","2014-09-14",50,"MEATS",595.338,0
"1106383","2014-09-14",51,"MEATS",617.621,0
"1106416","2014-09-14",52,"MEATS",0,0
"1106449","2014-09-14",53,"MEATS",239.153,0
"1106482","2014-09-14",54,"MEATS",72.784004,0
"1106515","2014-09-14",6,"MEATS",709.502,0
"1106548","2014-09-14",7,"MEATS",427.853,0
"1106581","2014-09-14",8,"MEATS",515.524,0
"1106614","2014-09-14",9,"MEATS",487.124,0
"1106647","2014-09-15",1,"MEATS",235.367,0
"1106680","2014-09-15",10,"MEATS",233.983,0
"1106713","2014-09-15",11,"MEATS",573.036,0
"1106746","2014-09-15",12,"MEATS",141.521,0
"1106779","2014-09-15",13,"MEATS",165.507,0
"1106812","2014-09-15",14,"MEATS",332.496,1
"1106845","2014-09-15",15,"MEATS",129.388,0
"1106878","2014-09-15",16,"MEATS",82.919,1
"1106911","2014-09-15",17,"MEATS",272.361,0
"1106944","2014-09-15",18,"MEATS",122.744995,0
"1106977","2014-09-15",19,"MEATS",138.213,0
"1107010","2014-09-15",2,"MEATS",518.388,0
"1107043","2014-09-15",20,"MEATS",0,0
"1107076","2014-09-15",21,"MEATS",0,0
"1107109","2014-09-15",22,"MEATS",0,0
"1107142","2014-09-15",23,"MEATS",346.309,0
"1107175","2014-09-15",24,"MEATS",332.712,0
"1107208","2014-09-15",25,"MEATS",124.374,0
"1107241","2014-09-15",26,"MEATS",203.011,0
"1107274","2014-09-15",27,"MEATS",243.98,0
"1107307","2014-09-15",28,"MEATS",144.813,0
"1107340","2014-09-15",29,"MEATS",0,0
"1107373","2014-09-15",3,"MEATS",675.198,0
"1107406","2014-09-15",30,"MEATS",59.508,0
"1107439","2014-09-15",31,"MEATS",189.31,0
"1107472","2014-09-15",32,"MEATS",63.351997,0
"1107505","2014-09-15",33,"MEATS",109.425,0
"1107538","2014-09-15",34,"MEATS",160.252,0
"1107571","2014-09-15",35,"MEATS",213.704,0
"1107604","2014-09-15",36,"MEATS",144.829,0
"1107637","2014-09-15",37,"MEATS",293.284,0
"1107670","2014-09-15",38,"MEATS",182.19,0
"1107703","2014-09-15",39,"MEATS",131.98,0
"1107736","2014-09-15",4,"MEATS",362.669,0
"1107769","2014-09-15",40,"MEATS",111.31,0
"1107802","2014-09-15",41,"MEATS",97.743996,0
"1107835","2014-09-15",42,"MEATS",0,0
"1107868","2014-09-15",43,"MEATS",200.40599,0
"1107901","2014-09-15",44,"MEATS",883.156,0
"1107934","2014-09-15",45,"MEATS",980.111,0
"1107967","2014-09-15",46,"MEATS",1167.417,0
"1108000","2014-09-15",47,"MEATS",720.339,0
"1108033","2014-09-15",48,"MEATS",730.368,0
"1108066","2014-09-15",49,"MEATS",676.997,0
"1108099","2014-09-15",5,"MEATS",337.738,2
"1108132","2014-09-15",50,"MEATS",507.115,0
"1108165","2014-09-15",51,"MEATS",679.064,0
"1108198","2014-09-15",52,"MEATS",0,0
"1108231","2014-09-15",53,"MEATS",88.852,0
"1108264","2014-09-15",54,"MEATS",38.878,0
"1108297","2014-09-15",6,"MEATS",438.376,0
"1108330","2014-09-15",7,"MEATS",495.646,0
"1108363","2014-09-15",8,"MEATS",432.176,0
"1108396","2014-09-15",9,"MEATS",401.896,0
"1108429","2014-09-16",1,"MEATS",325.764,0
"1108462","2014-09-16",10,"MEATS",215.733,0
"1108495","2014-09-16",11,"MEATS",700.823,0
"1108528","2014-09-16",12,"MEATS",149.323,0
"1108561","2014-09-16",13,"MEATS",200.632,0
"1108594","2014-09-16",14,"MEATS",477.952,0
"1108627","2014-09-16",15,"MEATS",126.238,0
"1108660","2014-09-16",16,"MEATS",84.956,0
"1108693","2014-09-16",17,"MEATS",277.023,0
"1108726","2014-09-16",18,"MEATS",115.342,0
"1108759","2014-09-16",19,"MEATS",132.43199,0
"1108792","2014-09-16",2,"MEATS",473.259,0
"1108825","2014-09-16",20,"MEATS",0,0
"1108858","2014-09-16",21,"MEATS",0,0
"1108891","2014-09-16",22,"MEATS",0,0
"1108924","2014-09-16",23,"MEATS",827.554,0
"1108957","2014-09-16",24,"MEATS",329.137,0
"1108990","2014-09-16",25,"MEATS",123.207,0
"1109023","2014-09-16",26,"MEATS",206.169,0
"1109056","2014-09-16",27,"MEATS",209.012,1
"1109089","2014-09-16",28,"MEATS",184.67,1
"1109122","2014-09-16",29,"MEATS",0,0
"1109155","2014-09-16",3,"MEATS",699.96,0
"1109188","2014-09-16",30,"MEATS",71.991,0
"1109221","2014-09-16",31,"MEATS",340.572,0
"1109254","2014-09-16",32,"MEATS",78.415,0
"1109287","2014-09-16",33,"MEATS",245.962,0
"1109320","2014-09-16",34,"MEATS",153.019,2
"1109353","2014-09-16",35,"MEATS",172.98601,0
"1109386","2014-09-16",36,"MEATS",165.354,0
"1109419","2014-09-16",37,"MEATS",264.035,0
"1109452","2014-09-16",38,"MEATS",133.88,1
"1109485","2014-09-16",39,"MEATS",100.118,0
"1109518","2014-09-16",4,"MEATS",348.267,0
"1109551","2014-09-16",40,"MEATS",154.244,0
"1109584","2014-09-16",41,"MEATS",125.119,0
"1109617","2014-09-16",42,"MEATS",0,0
"1109650","2014-09-16",43,"MEATS",180.893,0
"1109683","2014-09-16",44,"MEATS",867.516,0
"1109716","2014-09-16",45,"MEATS",882.301,1
"1109749","2014-09-16",46,"MEATS",846.79,0
"1109782","2014-09-16",47,"MEATS",762.701,0
"1109815","2014-09-16",48,"MEATS",653.934,0
"1109848","2014-09-16",49,"MEATS",647.865,0
"1109881","2014-09-16",5,"MEATS",279.7,0
"1109914","2014-09-16",50,"MEATS",529.013,1
"1109947","2014-09-16",51,"MEATS",538.892,0
"1109980","2014-09-16",52,"MEATS",0,0
"1110013","2014-09-16",53,"MEATS",111.509,0
"1110046","2014-09-16",54,"MEATS",40.148,0
"1110079","2014-09-16",6,"MEATS",380.422,0
"1110112","2014-09-16",7,"MEATS",539.004,0
"1110145","2014-09-16",8,"MEATS",406.786,0
"1110178","2014-09-16",9,"MEATS",334.883,0
"1110211","2014-09-17",1,"MEATS",334.104,0
"1110244","2014-09-17",10,"MEATS",206.741,0
"1110277","2014-09-17",11,"MEATS",459.63,0
"1110310","2014-09-17",12,"MEATS",163.856,2
"1110343","2014-09-17",13,"MEATS",161.199,0
"1110376","2014-09-17",14,"MEATS",97.999,0
"1110409","2014-09-17",15,"MEATS",165.578,0
"1110442","2014-09-17",16,"MEATS",80.949,0
"1110475","2014-09-17",17,"MEATS",254.516,0
"1110508","2014-09-17",18,"MEATS",100.671,0
"1110541","2014-09-17",19,"MEATS",85.388,0
"1110574","2014-09-17",2,"MEATS",490.456,0
"1110607","2014-09-17",20,"MEATS",0,0
"1110640","2014-09-17",21,"MEATS",0,0
"1110673","2014-09-17",22,"MEATS",0,0
"1110706","2014-09-17",23,"MEATS",858.55304,0
"1110739","2014-09-17",24,"MEATS",376.932,0
"1110772","2014-09-17",25,"MEATS",192.686,0
"1110805","2014-09-17",26,"MEATS",167.1,0
"1110838","2014-09-17",27,"MEATS",242.147,0
"1110871","2014-09-17",28,"MEATS",142.676,0
"1110904","2014-09-17",29,"MEATS",0,0
"1110937","2014-09-17",3,"MEATS",821.265,0
"1110970","2014-09-17",30,"MEATS",67.574,0
"1111003","2014-09-17",31,"MEATS",168.961,3
"1111036","2014-09-17",32,"MEATS",35.934002,0
"1111069","2014-09-17",33,"MEATS",259.15,0
"1111102","2014-09-17",34,"MEATS",152.557,0
"1111135","2014-09-17",35,"MEATS",187.552,0
"1111168","2014-09-17",36,"MEATS",126.345,0
"1111201","2014-09-17",37,"MEATS",325.004,0
"1111234","2014-09-17",38,"MEATS",200.3,0
"1111267","2014-09-17",39,"MEATS",102.641,0
"1111300","2014-09-17",4,"MEATS",332.337,0
"1111333","2014-09-17",40,"MEATS",51.628002,0
"1111366","2014-09-17",41,"MEATS",116.243,0
"1111399","2014-09-17",42,"MEATS",0,0
"1111432","2014-09-17",43,"MEATS",73.621,0
"1111465","2014-09-17",44,"MEATS",1103.9401,0
"1111498","2014-09-17",45,"MEATS",927.002,0
"1111531","2014-09-17",46,"MEATS",1098.843,0
"1111564","2014-09-17",47,"MEATS",658.115,0
"1111597","2014-09-17",48,"MEATS",733.078,0
"1111630","2014-09-17",49,"MEATS",600.376,0
"1111663","2014-09-17",5,"MEATS",313.124,0
"1111696","2014-09-17",50,"MEATS",752.592,0
"1111729","2014-09-17",51,"MEATS",560.934,0
"1111762","2014-09-17",52,"MEATS",0,0
"1111795","2014-09-17",53,"MEATS",136.342,0
"1111828","2014-09-17",54,"MEATS",34.933,1
"1111861","2014-09-17",6,"MEATS",497.111,0
"1111894","2014-09-17",7,"MEATS",513.001,0
"1111927","2014-09-17",8,"MEATS",521.148,0
"1111960","2014-09-17",9,"MEATS",329.771,0
"1111993","2014-09-18",1,"MEATS",248.926,0
"1112026","2014-09-18",10,"MEATS",156.937,14
"1112059","2014-09-18",11,"MEATS",751.29,20
"1112092","2014-09-18",12,"MEATS",134.397,15
"1112125","2014-09-18",13,"MEATS",181.857,15
"1112158","2014-09-18",14,"MEATS",386.202,13
"1112191","2014-09-18",15,"MEATS",169.845,9
"1112224","2014-09-18",16,"MEATS",85.479996,12
"1112257","2014-09-18",17,"MEATS",277.55798,18
"1112290","2014-09-18",18,"MEATS",208.168,20
"1112323","2014-09-18",19,"MEATS",115.699,15
"1112356","2014-09-18",2,"MEATS",465.59702,0
"1112389","2014-09-18",20,"MEATS",0,0
"1112422","2014-09-18",21,"MEATS",0,0
"1112455","2014-09-18",22,"MEATS",0,0
"1112488","2014-09-18",23,"MEATS",832.674,0
"1112521","2014-09-18",24,"MEATS",320.236,0
"1112554","2014-09-18",25,"MEATS",117.561,0
"1112587","2014-09-18",26,"MEATS",185.239,0
"1112620","2014-09-18",27,"MEATS",184.866,0
"1112653","2014-09-18",28,"MEATS",179.119,18
"1112686","2014-09-18",29,"MEATS",0,0
"1112719","2014-09-18",3,"MEATS",628.803,0
"1112752","2014-09-18",30,"MEATS",72.751,15
"1112785","2014-09-18",31,"MEATS",521.028,19
"1112818","2014-09-18",32,"MEATS",100.909,16
"1112851","2014-09-18",33,"MEATS",368.845,19
"1112884","2014-09-18",34,"MEATS",218.686,18
"1112917","2014-09-18",35,"MEATS",208.46,18
"1112950","2014-09-18",36,"MEATS",229.36801,16
"1112983","2014-09-18",37,"MEATS",315.915,0
"1113016","2014-09-18",38,"MEATS",166.218,2
"1113049","2014-09-18",39,"MEATS",120.475,20
"1113082","2014-09-18",4,"MEATS",219.384,0
"1113115","2014-09-18",40,"MEATS",144.489,17
"1113148","2014-09-18",41,"MEATS",139.543,0
"1113181","2014-09-18",42,"MEATS",0,0
"1113214","2014-09-18",43,"MEATS",191.268,16
"1113247","2014-09-18",44,"MEATS",883.657,0
"1113280","2014-09-18",45,"MEATS",729.691,0
"1113313","2014-09-18",46,"MEATS",708.554,0
"1113346","2014-09-18",47,"MEATS",539.868,1
